Weekly_Sales,Store,Unemployment,Fuel_Price,CPI,Week,Temperature,Month,Year
1338657.95,39,8.177,3.467,215.1233185,38,78.75,9,2011
1311775.83,39,8.177,3.355,215.4532259,39,81.51,9,2011
1443884.39,39,7.716,3.285,215.7831333,40,71.68,10,2011
1384721.84,39,7.716,3.274,216.0885258,41,73.79,10,2011
1465283.29,39,7.716,3.353,216.2468287,42,67.65,10,2011
1472663.1,39,7.716,3.372,216.4051315,43,71.05,10,2011
1553629.59,39,7.716,3.332,216.5634344,44,58.04,11,2011
1456957.38,39,7.716,3.297,216.7217373,45,63.11,11,2011
1510397.27,39,7.716,3.308,216.9395861,46,66.09,11,2011
2338832.4,39,7.716,3.236,217.1812533,47,66.36,11,2011
1632894.58,39,7.716,3.172,217.4229206,48,53.14,12,2011
1781528.77,39,7.716,3.158,217.6645878,49,49.36,12,2011
1991824.05,39,7.716,3.159,217.8781339,50,58.58,12,2011
2554482.84,39,7.716,3.112,218.0541851,51,54.62,12,2011
1537139.56,39,7.716,3.129,218.2302364,52,47.6,12,2011
1478537.93,39,7.244,3.157,218.4062876,1,55.83,1,2012
1369125.37,39,7.244,3.261,218.5823389,2,54.66,1,2012
1394841.03,39,7.244,3.268,218.6755292,3,58.04,1,2012
1320301.61,39,7.244,3.29,218.7687195,4,60.65,1,2012
1396150.15,39,7.244,3.36,218.8619099,5,60.69,2,2012
1442988.44,39,7.244,3.409,218.9551002,6,52.89,2,2012
1511041.69,39,7.244,3.51,219.1148297,7,52.75,2,2012
1412065.04,39,7.244,3.555,219.3244636,8,61.1,2,2012
1453047.02,39,7.244,3.63,219.5340975,9,64.05,3,2012
1470764.35,39,7.244,3.669,219.7437314,10,61.64,3,2012
1522421.07,39,7.244,3.734,219.8956335,11,65.81,3,2012
1469593.37,39,7.244,3.787,219.9705599,12,67.91,3,2012
1499727.02,39,7.244,3.845,220.0454862,13,69.11,3,2012
1764847.94,39,6.989,3.891,220.1204125,14,73.49,4,2012
1580732.73,39,6.989,3.891,220.1953389,15,71.59,4,2012
1433391.04,39,6.989,3.877,220.2483937,16,70.04,4,2012
1456997.2,39,6.989,3.814,220.3014485,17,69.11,4,2012
1512227.34,39,6.989,3.749,220.3545033,18,77.15,5,2012
1470792.41,39,6.989,3.688,220.4075581,19,75.52,5,2012
1522978.54,39,6.989,3.63,220.4252149,20,72.36,5,2012
1596036.66,39,6.989,3.561,220.4287124,21,78.31,5,2012
1640476.77,39,6.989,3.501,220.4322099,22,80.33,6,2012
1623442.24,39,6.989,3.452,220.4357073,23,81.12,6,2012
1587499.82,39,6.989,3.393,220.4494148,24,81.33,6,2012
1532316.79,39,6.989,3.346,220.4886472,25,79.84,6,2012
1492388.98,39,6.989,3.286,220.5278796,26,85.72,6,2012
1659221.99,39,6.623,3.227,220.567112,27,81.05,7,2012
1471261.76,39,6.623,3.256,220.6063444,28,78.16,7,2012
1582168.27,39,6.623,3.311,220.6148749,29,80.32,7,2012
1487797.54,39,6.623,3.407,220.6234054,30,82.89,7,2012
1608277.74,39,6.623,3.417,220.6319358,31,84.05,8,2012
1641867.92,39,6.623,3.494,220.6404663,32,83.47,8,2012
1720221.91,39,6.623,3.571,220.7199609,33,84.72,8,2012
1724669.75,39,6.623,3.62,220.8526787,34,80.49,8,2012
1710923.94,39,6.623,3.638,220.9853964,35,83.72,8,2012
1609811.75,39,6.623,3.73,221.1181142,36,83.71,9,2012
1447614.08,39,6.623,3.717,221.2601207,37,76.71,9,2012
1555672.51,39,6.623,3.721,221.4578604,38,73.58,9,2012
1495607.07,39,6.623,3.666,221.6556,39,78.04,9,2012
1574408.67,39,6.228,3.617,221.8533396,40,72.05,10,2012
1494417.07,39,6.228,3.601,222.0510793,41,69.88,10,2012
1577486.33,39,6.228,3.594,222.0951719,42,71.45,10,2012
1569502.0,39,6.228,3.506,222.1136566,43,72.9,10,2012
1001943.8,40,5.892,2.788,131.5279032,5,14.48,2,2010
955338.29,40,5.892,2.771,131.5866129,6,20.84,2,2010
916289.2,40,5.892,2.747,131.637,7,27.84,2,2010
863917.41,40,5.892,2.753,131.686,8,33.32,2,2010
990152.28,40,5.892,2.766,131.735,9,34.78,3,2010
899352.4,40,5.892,2.805,131.784,10,35.1,3,2010
894865.3,40,5.892,2.834,131.8242903,11,40.54,3,2010
873354.58,40,5.892,2.831,131.863129,12,39.51,3,2010
1041202.13,40,5.435,2.826,131.9019677,13,41.39,4,2010
919839.19,40,5.435,2.849,131.9408065,14,54.31,4,2010
882636.96,40,5.435,2.885,131.9809,15,43.3,4,2010
844958.49,40,5.435,2.895,132.0226667,16,45.85,4,2010
816838.31,40,5.435,2.935,132.0644333,17,46.5,4,2010
1009797.06,40,5.435,2.981,132.1062,18,60.05,5,2010
907262.47,40,5.435,2.983,132.152129,19,45.5,5,2010
885613.91,40,5.435,2.961,132.2230323,20,56.75,5,2010
1008483.07,40,5.435,2.906,132.2939355,21,67.88,5,2010
1052429.03,40,5.435,2.857,132.3648387,22,65.7,6,2010
1007574.67,40,5.435,2.83,132.4357419,23,59.42,6,2010
973105.3,40,5.435,2.805,132.4733333,24,60.97,6,2010
940405.03,40,5.435,2.81,132.4976,25,69.72,6,2010
1087578.78,40,5.326,2.815,132.5218667,26,65.47,7,2010
1058250.91,40,5.326,2.806,132.5461333,27,76.67,7,2010
959229.09,40,5.326,2.796,132.5667742,28,74.25,7,2010
922341.82,40,5.326,2.784,132.5825806,29,71.79,7,2010
953393.02,40,5.326,2.792,132.5983871,30,71.35,7,2010
1057295.87,40,5.326,2.792,132.6141935,31,69.16,8,2010
924011.76,40,5.326,2.81,132.63,32,67.47,8,2010
932397.0,40,5.326,2.796,132.6616129,33,67.05,8,2010
922328.02,40,5.326,2.77,132.6932258,34,62.57,8,2010
976453.34,40,5.326,2.735,132.7248387,35,70.66,9,2010
967310.82,40,5.326,2.717,132.7564516,36,62.75,9,2010
855046.95,40,5.326,2.716,132.7670667,37,55.34,9,2010
844373.31,40,5.326,2.718,132.7619333,38,55.63,9,2010
891152.33,40,5.287,2.717,132.7568,39,62.01,10,2010
972405.38,40,5.287,2.776,132.7516667,40,52.02,10,2010
917883.17,40,5.287,2.878,132.7633548,41,44.56,10,2010
882180.91,40,5.287,2.919,132.8170968,42,41.25,10,2010
875038.84,40,5.287,2.938,132.8708387,43,47.1,10,2010
968270.66,40,5.287,2.938,132.9245806,44,36.45,11,2010
935481.32,40,5.287,2.961,132.9783226,45,38.5,11,2010
852452.93,40,5.287,3.03,132.9172,46,40.52,11,2010
1166142.85,40,5.287,3.07,132.8369333,47,32.94,11,2010
1000582.06,40,5.287,3.065,132.7566667,48,33.6,12,2010
1111215.72,40,5.287,3.132,132.6764,49,21.64,12,2010
1179036.3,40,5.287,3.139,132.6804516,50,23.01,12,2010
1648829.18,40,5.287,3.15,132.7477419,51,24.18,12,2010
811318.3,40,5.287,3.177,132.8150323,52,19.29,12,2010
894280.19,40,5.114,3.193,132.8823226,1,24.05,1,2011
771315.62,40,5.114,3.215,132.9510645,2,18.55,1,2011
764014.75,40,5.114,3.232,133.0285161,3,14.64,1,2011
775910.43,40,5.114,3.243,133.1059677,4,9.51,1,2011
904261.65,40,5.114,3.24,133.1834194,5,13.29,2,2011
931939.52,40,5.114,3.255,133.260871,6,16.87,2,2011
968694.45,40,5.114,3.263,133.3701429,7,21.82,2,2011
888869.27,40,5.114,3.281,133.4921429,8,16.5,2,2011
977070.62,40,5.114,3.437,133.6141429,9,18.49,3,2011
860255.58,40,5.114,3.6,133.7361429,10,30.53,3,2011
871024.26,40,5.114,3.634,133.8492258,11,35.76,3,2011
834621.39,40,5.114,3.624,133.9587419,12,28.89,3,2011
841889.08,40,4.781,3.638,134.0682581,13,28.6,4,2011
947753.32,40,4.781,3.72,134.1777742,14,34.77,4,2011
874446.32,40,4.781,3.823,134.2784667,15,43.69,4,2011
965056.4,40,4.781,3.919,134.3571,16,39.32,4,2011
847246.5,40,4.781,3.988,134.4357333,17,52.68,4,2011
1016752.55,40,4.781,4.078,134.5143667,18,50.81,5,2011
903864.02,40,4.781,4.095,134.593,19,54.09,5,2011
907110.83,40,4.781,4.101,134.6803871,20,56.38,5,2011
972373.81,40,4.781,4.034,134.7677742,21,63.11,5,2011
1075687.74,40,4.781,3.973,134.8551613,22,66.16,6,2011
984336.04,40,4.781,3.924,134.9425484,23,64.19,6,2011
971422.67,40,4.781,3.873,135.0837333,24,59.16,6,2011
977103.64,40,4.781,3.851,135.2652667,25,62.59,6,2011
1048866.3,40,4.584,3.815,135.4468,26,65.25,7,2011
1107366.06,40,4.584,3.784,135.6283333,27,67.86,7,2011
953252.14,40,4.584,3.827,135.7837419,28,68.9,7,2011
980642.1,40,4.584,3.882,135.8738387,29,73.34,7,2011
929096.9,40,4.584,3.898,135.9639355,30,67.45,7,2011
1063818.2,40,4.584,3.903,136.0540323,31,68.1,8,2011
955506.95,40,4.584,3.88,136.144129,32,68.3,8,2011
943237.12,40,4.584,3.82,136.183129,33,64.05,8,2011
969611.3,40,4.584,3.796,136.2136129,34,65.01,8,2011
957298.26,40,4.584,3.784,136.2440968,35,63.79,9,2011
1021391.99,40,4.584,3.809,136.2745806,36,64.83,9,2011
890661.79,40,4.584,3.809,136.3145,37,58.28,9,2011
876583.98,40,4.584,3.758,136.367,38,54.09,9,2011
912857.1,40,4.584,3.684,136.4195,39,63.45,9,2011
1070389.98,40,4.42,3.633,136.472,40,50.21,10,2011
936751.68,40,4.42,3.583,136.5150968,41,53.9,10,2011
942319.65,40,4.42,3.618,136.5017742,42,51.61,10,2011
941675.95,40,4.42,3.604,136.4884516,43,42.09,10,2011
1011321.18,40,4.42,3.586,136.475129,44,35.4,11,2011
1037687.07,40,4.42,3.57,136.4618065,45,40.75,11,2011
905399.99,40,4.42,3.571,136.4666667,46,41.85,11,2011
1230011.95,40,4.42,3.536,136.4788,47,32.76,11,2011
1059676.62,40,4.42,3.501,136.4909333,48,38.51,12,2011
1158708.98,40,4.42,3.47,136.5030667,49,34.48,12,2011
1198670.19,40,4.42,3.445,136.5335161,50,29.53,12,2011
1601585.7,40,4.42,3.413,136.5883871,51,24.46,12,2011
908853.15,40,4.42,3.402,136.6432581,52,18.75,12,2011
954576.86,40,4.261,3.439,136.698129,1,23.29,1,2012
780607.52,40,4.261,3.523,136.753,2,25.9,1,2012
811365.42,40,4.261,3.542,136.8564194,3,14.02,1,2012
770157.29,40,4.261,3.568,136.9598387,4,22.91,1,2012
979552.34,40,4.261,3.633,137.0632581,5,27.86,2,2012
999785.48,40,4.261,3.655,137.1666774,6,23.92,2,2012
975500.87,40,4.261,3.703,137.2583103,7,25.56,2,2012
919301.81,40,4.261,3.751,137.3411034,8,29.88,2,2012
927732.02,40,4.261,3.827,137.4238966,9,23.79,3,2012
954233.87,40,4.261,3.876,137.5066897,10,30.58,3,2012
891154.18,40,4.261,3.867,137.5843871,11,37.13,3,2012
844490.86,40,4.261,3.889,137.6552903,12,52.27,3,2012
871945.64,40,4.261,3.921,137.7261935,13,36.25,3,2012
1132064.23,40,4.125,3.957,137.7970968,14,36.54,4,2012
857811.17,40,4.125,4.025,137.868,15,40.65,4,2012
896979.93,40,4.125,4.046,137.9230667,16,55.3,4,2012
875372.91,40,4.125,4.023,137.9781333,17,47.51,4,2012
993311.59,40,4.125,3.991,138.0332,18,44.47,5,2012
967729.35,40,4.125,3.947,138.0882667,19,52.06,5,2012
896295.41,40,4.125,3.899,138.1065806,20,57.59,5,2012
991054.49,40,4.125,3.85,138.1101935,21,65.25,5,2012
1037464.27,40,4.125,3.798,138.1138065,22,64.75,6,2012
1079386.88,40,4.125,3.746,138.1174194,23,55.78,6,2012
977950.28,40,4.125,3.683,138.1295333,24,63.39,6,2012
1033552.18,40,4.125,3.629,138.1629,25,69.32,6,2012
988764.84,40,4.125,3.577,138.1962667,26,64.42,6,2012
1182901.56,40,4.156,3.538,138.2296333,27,69.08,7,2012
979848.71,40,4.156,3.561,138.263,28,67.48,7,2012
968502.38,40,4.156,3.61,138.2331935,29,70.45,7,2012
954396.85,40,4.156,3.701,138.2033871,30,67.88,7,2012
1068346.76,40,4.156,3.698,138.1735806,31,70.15,8,2012
1007906.43,40,4.156,3.772,138.1437742,32,70.09,8,2012
969387.48,40,4.156,3.84,138.1857097,33,69.41,8,2012
945318.47,40,4.156,3.874,138.2814516,34,63.91,8,2012
987264.67,40,4.156,3.884,138.3771935,35,66.11,8,2012
1088248.4,40,4.156,3.921,138.4729355,36,65.06,9,2012
901709.82,40,4.156,3.988,138.5673,37,59.38,9,2012
899768.4,40,4.156,4.056,138.6534,38,54.12,9,2012
919595.44,40,4.156,4.018,138.7395,39,50.98,9,2012
1069112.0,40,4.145,4.027,138.8256,40,57.21,10,2012
982523.26,40,4.145,4.029,138.9117,41,47.35,10,2012
918170.5,40,4.145,4.0,138.8336129,42,46.33,10,2012
921264.52,40,4.145,3.917,138.7281613,43,49.65,10,2012
1086533.18,41,7.541,2.58,189.3816974,5,30.27,2,2010
1075656.34,41,7.541,2.572,189.4642725,6,23.04,2,2010
1052034.74,41,7.541,2.55,189.5340998,7,24.13,2,2010
991941.73,41,7.541,2.586,189.6018023,8,21.84,2,2010
1063557.49,41,7.541,2.62,189.6695049,9,32.49,3,2010
1023997.71,41,7.541,2.684,189.7372075,10,33.4,3,2010
1006597.69,41,7.541,2.692,189.734262,11,36.7,3,2010
1015196.46,41,7.541,2.717,189.7195417,12,32.3,3,2010
1168826.39,41,7.363,2.725,189.7048215,13,41.31,4,2010
1082158.21,41,7.363,2.75,189.6901012,14,37.3,4,2010
1043388.79,41,7.363,2.765,189.6628845,15,46.79,4,2010
1067340.74,41,7.363,2.776,189.6190057,16,45.29,4,2010
1063960.11,41,7.363,2.766,189.575127,17,40.2,4,2010
1175738.22,41,7.363,2.771,189.5312483,18,41.5,5,2010
1116439.02,41,7.363,2.788,189.4904116,19,40.23,5,2010
1163234.33,41,7.363,2.776,189.467827,20,50.59,5,2010
1246654.24,41,7.363,2.737,189.4452425,21,56.97,5,2010
1305068.1,41,7.363,2.7,189.422658,22,60.13,6,2010
1217199.39,41,7.363,2.684,189.4000734,23,63.36,6,2010
1202963.06,41,7.363,2.674,189.4185259,24,54.9,6,2010
1174209.52,41,7.363,2.715,189.4533931,25,66.0,6,2010
1273279.79,41,7.335,2.728,189.4882603,26,69.39,7,2010
1176079.59,41,7.335,2.711,189.5231276,27,60.93,7,2010
1179788.38,41,7.335,2.699,189.6125456,28,69.06,7,2010
1192213.87,41,7.335,2.691,189.774698,29,70.77,7,2010
1211136.63,41,7.335,2.69,189.9368504,30,70.07,7,2010
1338132.72,41,7.335,2.69,190.0990028,31,69.21,8,2010
1285976.53,41,7.335,2.723,190.2611552,32,70.24,8,2010
1353838.39,41,7.335,2.732,190.2948237,33,66.19,8,2010
1173131.63,41,7.335,2.731,190.3284922,34,70.59,8,2010
1223355.5,41,7.335,2.773,190.3621607,35,64.13,9,2010
1172672.27,41,7.335,2.78,190.3958293,36,63.3,9,2010
1111170.91,41,7.335,2.8,190.4688287,37,62.4,9,2010
1110941.78,41,7.335,2.793,190.5713264,38,60.11,9,2010
1109216.35,41,7.508,2.759,190.6738241,39,62.67,10,2010
1162042.24,41,7.508,2.745,190.7763218,40,57.1,10,2010
1133913.33,41,7.508,2.762,190.8623087,41,49.91,10,2010
1156003.7,41,7.508,2.762,190.9070184,42,48.09,10,2010
1144854.56,41,7.508,2.748,190.951728,43,42.16,10,2010
1163878.49,41,7.508,2.729,190.9964377,44,46.74,11,2010
1175326.23,41,7.508,2.737,191.0411474,45,38.99,11,2010
1172155.28,41,7.508,2.758,191.0312172,46,31.34,11,2010
1866681.57,41,7.508,2.742,191.0121805,47,25.3,11,2010
1220115.75,41,7.508,2.712,190.9931437,48,33.0,12,2010
1434908.13,41,7.508,2.728,190.9741069,49,33.9,12,2010
1627904.68,41,7.508,2.778,191.0303376,50,31.51,12,2010
2225016.73,41,7.508,2.781,191.1430189,51,29.81,12,2010
1001790.16,41,7.508,2.829,191.2557002,52,25.19,12,2010
1153596.53,41,7.241,2.882,191.3683815,1,23.76,1,2011
1052609.16,41,7.241,2.911,191.4784939,2,22.44,1,2011
1088025.8,41,7.241,2.973,191.5731924,3,32.7,1,2011
1026439.93,41,7.241,3.008,191.667891,4,32.23,1,2011
1179420.5,41,7.241,3.011,191.7625895,5,14.56,2,2011
1150003.36,41,7.241,3.037,191.8572881,6,16.81,2,2011
1203399.64,41,7.241,3.051,191.9178331,7,39.39,2,2011
1099714.93,41,7.241,3.101,191.9647167,8,26.1,2,2011
1229257.7,41,7.241,3.232,192.0116004,9,34.99,3,2011
1159089.6,41,7.241,3.372,192.058484,10,31.6,3,2011
1115504.26,41,7.241,3.406,192.1237981,11,40.19,3,2011
1140578.16,41,7.241,3.414,192.1964844,12,41.11,3,2011
1179125.48,41,6.934,3.461,192.2691707,13,38.16,4,2011
1206252.12,41,6.934,3.532,192.3418571,14,42.87,4,2011
1192982.07,41,6.934,3.611,192.4225954,15,39.94,4,2011
1304481.75,41,6.934,3.636,192.5234638,16,42.86,4,2011
1178841.05,41,6.934,3.663,192.6243322,17,39.81,4,2011
1244956.91,41,6.934,3.735,192.7252006,18,41.2,5,2011
1270025.74,41,6.934,3.767,192.826069,19,50.29,5,2011
1244542.33,41,6.934,3.828,192.831317,20,41.11,5,2011
1278304.33,41,6.934,3.795,192.8365651,21,50.56,5,2011
1297584.95,41,6.934,3.763,192.8418131,22,54.81,6,2011
1311690.11,41,6.934,3.735,192.8470612,23,61.1,6,2011
1289151.84,41,6.934,3.697,192.9034759,24,62.3,6,2011
1244381.98,41,6.934,3.661,192.9982655,25,59.54,6,2011
1333347.78,41,6.901,3.597,193.0930552,26,67.01,7,2011
1338862.58,41,6.901,3.54,193.1878448,27,68.49,7,2011
1245772.7,41,6.901,3.532,193.3125484,28,68.18,7,2011
1292830.93,41,6.901,3.545,193.5120367,29,74.11,7,2011
1248330.1,41,6.901,3.547,193.711525,30,71.3,7,2011
1402233.69,41,6.901,3.554,193.9110133,31,72.19,8,2011
1356689.88,41,6.901,3.542,194.1105017,32,67.65,8,2011
1412959.97,41,6.901,3.499,194.2500634,33,70.55,8,2011
1328740.71,41,6.901,3.485,194.3796374,34,71.61,8,2011
1283849.38,41,6.901,3.511,194.5092113,35,70.37,9,2011
1280958.97,41,6.901,3.566,194.6387853,36,58.31,9,2011
1197019.39,41,6.901,3.596,194.7419707,37,54.82,9,2011
1173059.79,41,6.901,3.581,194.8099713,38,55.06,9,2011
1160619.61,41,6.901,3.538,194.8779718,39,61.77,9,2011
1277882.77,41,6.759,3.498,194.9459724,40,58.74,10,2011
1247130.22,41,6.759,3.491,195.0261012,41,47.43,10,2011
1214944.29,41,6.759,3.548,195.1789994,42,45.62,10,2011
1274463.02,41,6.759,3.55,195.3318977,43,37.02,10,2011
1315684.86,41,6.759,3.527,195.4847959,44,35.04,11,2011
1302499.23,41,6.759,3.505,195.6376941,45,32.87,11,2011
1230118.02,41,6.759,3.479,195.7184713,46,36.64,11,2011
1906713.35,41,6.759,3.424,195.7704,47,36.37,11,2011
1292436.23,41,6.759,3.378,195.8223287,48,34.53,12,2011
1548661.45,41,6.759,3.331,195.8742575,49,17.05,12,2011
1682368.32,41,6.759,3.266,195.9841685,50,25.01,12,2011
2263722.68,41,6.759,3.173,196.1713893,51,25.59,12,2011
1264014.16,41,6.759,3.119,196.3586101,52,34.12,12,2011
1208191.61,41,6.589,3.095,196.5458309,1,37.21,1,2012
1134767.28,41,6.589,3.077,196.7330517,2,27.49,1,2012
1116295.24,41,6.589,3.055,196.7796652,3,31.56,1,2012
1079398.81,41,6.589,3.038,196.8262786,4,33.15,1,2012
1208825.6,41,6.589,3.031,196.8728921,5,31.65,2,2012
1238844.56,41,6.589,3.103,196.9195056,6,22.0,2,2012
1330451.46,41,6.589,3.113,196.9432711,7,22.52,2,2012
1224915.66,41,6.589,3.129,196.9499007,8,27.89,2,2012
1239813.26,41,6.589,3.191,196.9565303,9,27.39,3,2012
1243814.77,41,6.589,3.286,196.9631599,10,35.3,3,2012
1201511.62,41,6.589,3.486,197.0457208,11,47.76,3,2012
1215354.38,41,6.589,3.664,197.2295234,12,44.04,3,2012
1239423.19,41,6.589,3.75,197.4133259,13,51.56,3,2012
1460234.31,41,6.547,3.854,197.5971285,14,48.48,4,2012
1323004.73,41,6.547,3.901,197.780931,15,46.84,4,2012
1220815.33,41,6.547,3.936,197.7227385,16,43.57,4,2012
1248950.65,41,6.547,3.927,197.664546,17,57.66,4,2012
1359770.73,41,6.547,3.903,197.6063534,18,52.86,5,2012
1353285.1,41,6.547,3.87,197.5481609,19,50.22,5,2012
1331514.44,41,6.547,3.837,197.5553137,20,55.24,5,2012
1424500.47,41,6.547,3.804,197.5886046,21,54.89,5,2012
1374891.36,41,6.547,3.764,197.6218954,22,57.29,6,2012
1436383.84,41,6.547,3.741,197.6551863,23,65.11,6,2012
1384584.59,41,6.547,3.723,197.692292,24,64.92,6,2012
1386407.17,41,6.547,3.735,197.7389345,25,66.88,6,2012
1355600.01,41,6.547,3.693,197.785577,26,76.54,6,2012
1456300.89,41,6.432,3.646,197.8322195,27,74.47,7,2012
1332594.07,41,6.432,3.613,197.8788621,28,67.24,7,2012
1347175.93,41,6.432,3.585,197.9290378,29,74.06,7,2012
1344723.97,41,6.432,3.57,197.9792136,30,73.31,7,2012
1439607.35,41,6.432,3.528,198.0293893,31,73.16,8,2012
1504545.94,41,6.432,3.509,198.0795651,32,71.73,8,2012
1560590.05,41,6.432,3.545,198.1001057,33,65.77,8,2012
1464462.85,41,6.432,3.558,198.0984199,34,69.07,8,2012
1360517.52,41,6.432,3.556,198.0967341,35,71.56,8,2012
1392143.82,41,6.432,3.596,198.0950484,36,67.41,9,2012
1306644.25,41,6.432,3.659,198.1267184,37,59.39,9,2012
1276609.36,41,6.432,3.765,198.358523,38,59.81,9,2012
1307928.01,41,6.432,3.789,198.5903276,39,56.08,9,2012
1400160.95,41,6.195,3.779,198.8221322,40,50.14,10,2012
1409544.97,41,6.195,3.76,199.0539368,41,39.38,10,2012
1326197.24,41,6.195,3.75,199.1481963,42,49.56,10,2012
1316542.59,41,6.195,3.686,199.2195317,43,41.8,10,2012
543384.01,42,9.765,2.962,126.4420645,5,54.34,2,2010
575709.96,42,9.765,2.828,126.4962581,6,49.96,2,2010
508794.87,42,9.765,2.915,126.5262857,7,58.22,2,2010
491510.58,42,9.765,2.825,126.5522857,8,52.77,2,2010
554972.42,42,9.765,2.877,126.5782857,9,55.92,3,2010
588363.62,42,9.765,3.034,126.6042857,10,52.33,3,2010
519914.1,42,9.765,3.054,126.6066452,11,61.46,3,2010
478021.68,42,9.765,2.98,126.6050645,12,60.05,3,2010
505907.41,42,9.524,3.086,126.6034839,13,63.66,4,2010
582552.26,42,9.524,3.004,126.6019032,14,65.29,4,2010
549528.16,42,9.524,3.109,126.5621,15,69.74,4,2010
492364.77,42,9.524,3.05,126.4713333,16,66.42,4,2010
477615.87,42,9.524,3.105,126.3805667,17,69.76,4,2010
582846.22,42,9.524,3.127,126.2898,18,71.06,5,2010
564345.55,42,9.524,3.145,126.2085484,19,73.88,5,2010
504403.16,42,9.524,3.12,126.1843871,20,78.32,5,2010
484097.03,42,9.524,3.058,126.1602258,21,76.67,5,2010
556046.12,42,9.524,2.941,126.1360645,22,82.82,6,2010
607218.6,42,9.524,3.057,126.1119032,23,89.67,6,2010
529418.64,42,9.524,2.935,126.114,24,83.49,6,2010
484327.56,42,9.524,3.084,126.1266,25,90.32,6,2010
507168.8,42,9.199,2.978,126.1392,26,92.89,7,2010
570069.48,42,9.199,3.1,126.1518,27,91.03,7,2010
558837.27,42,9.199,2.971,126.1498065,28,91.8,7,2010
491115.86,42,9.199,3.112,126.1283548,29,88.44,7,2010
469598.57,42,9.199,3.017,126.1069032,30,85.03,7,2010
579544.21,42,9.199,3.123,126.0854516,31,86.13,8,2010
583079.97,42,9.199,3.049,126.064,32,88.37,8,2010
500945.63,42,9.199,3.041,126.0766452,33,89.88,8,2010
465993.51,42,9.199,3.022,126.0892903,34,84.99,8,2010
524658.06,42,9.199,3.087,126.1019355,35,83.8,9,2010
589091.04,42,9.199,2.961,126.1145806,36,84.04,9,2010
536871.58,42,9.199,3.028,126.1454667,37,85.52,9,2010
492262.96,42,9.199,2.939,126.1900333,38,85.75,9,2010
481523.93,42,9.003,3.001,126.2346,39,86.01,10,2010
599759.45,42,9.003,2.924,126.2791667,40,77.04,10,2010
559285.35,42,9.003,3.08,126.3266774,41,75.48,10,2010
522467.51,42,9.003,3.014,126.3815484,42,68.12,10,2010
476967.65,42,9.003,3.13,126.4364194,43,68.76,10,2010
565390.4,42,9.003,3.009,126.4912903,44,71.04,11,2010
588592.61,42,9.003,3.13,126.5461613,45,61.24,11,2010
524316.21,42,9.003,3.047,126.6072,46,58.83,11,2010
522296.71,42,9.003,3.162,126.6692667,47,55.33,11,2010
500250.8,42,9.003,3.041,126.7313333,48,51.17,12,2010
585175.24,42,9.003,3.091,126.7934,49,60.51,12,2010
537455.65,42,9.003,3.125,126.8794839,50,59.15,12,2010
555075.27,42,9.003,3.236,126.9835806,51,57.06,12,2010
428953.6,42,9.003,3.148,127.0876774,52,49.67,12,2010
592947.75,42,8.744,3.287,127.1917742,1,43.43,1,2011
613899.15,42,8.744,3.312,127.3009355,2,49.98,1,2011
533414.62,42,8.744,3.336,127.4404839,3,56.75,1,2011
499081.79,42,8.744,3.231,127.5800323,4,53.03,1,2011
586886.16,42,8.744,3.348,127.7195806,5,44.88,2,2011
628063.88,42,8.744,3.381,127.859129,6,51.51,2,2011
556485.1,42,8.744,3.43,127.99525,7,61.77,2,2011
526904.08,42,8.744,3.398,128.13,8,53.59,2,2011
570879.04,42,8.744,3.674,128.26475,9,56.96,3,2011
607294.56,42,8.744,3.63,128.3995,10,64.22,3,2011
558239.32,42,8.744,3.892,128.5121935,11,70.12,3,2011
522673.62,42,8.744,3.716,128.6160645,12,62.53,3,2011
508432.17,42,8.494,3.772,128.7199355,13,67.64,4,2011
620087.35,42,8.494,3.818,128.8238065,14,73.03,4,2011
597644.02,42,8.494,4.089,128.9107333,15,61.05,4,2011
534597.69,42,8.494,3.917,128.9553,16,75.93,4,2011
496010.17,42,8.494,4.151,128.9998667,17,73.38,4,2011
612337.35,42,8.494,4.193,129.0444333,18,73.56,5,2011
603024.75,42,8.494,4.202,129.089,19,74.04,5,2011
524559.95,42,8.494,3.99,129.0756774,20,72.62,5,2011
503295.29,42,8.494,3.933,129.0623548,21,78.62,5,2011
545109.3,42,8.494,3.893,129.0490323,22,81.87,6,2011
616701.99,42,8.494,3.981,129.0357097,23,84.57,6,2011
546675.65,42,8.494,3.935,129.0432,24,87.96,6,2011
501780.66,42,8.494,3.807,129.0663,25,90.69,6,2011
506343.83,42,8.257,3.842,129.0894,26,95.36,7,2011
593234.27,42,8.257,3.793,129.1125,27,88.57,7,2011
591703.82,42,8.257,3.779,129.1338387,28,86.01,7,2011
511316.29,42,8.257,3.697,129.1507742,29,88.59,7,2011
479256.8,42,8.257,3.694,129.1677097,30,86.75,7,2011
572603.33,42,8.257,3.803,129.1846452,31,89.8,8,2011
603147.26,42,8.257,3.794,129.2015806,32,85.61,8,2011
526641.23,42,8.257,3.743,129.2405806,33,87.4,8,2011
503720.98,42,8.257,3.663,129.2832581,34,91.59,8,2011
537124.76,42,8.257,3.798,129.3259355,35,91.61,9,2011
608390.94,42,8.257,3.771,129.3686129,36,89.06,9,2011
576837.09,42,8.257,3.784,129.4306,37,77.49,9,2011
528486.45,42,8.257,3.789,129.5183333,38,82.51,9,2011
510243.79,42,8.257,3.877,129.6060667,39,82.27,9,2011
